timestamp,frame_index,target_id,meter_conf,display_conf,meter_cx,meter_cy,display_cx,display_cy,target_source,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_x_m,smooth_y_m,smooth_z_m,has_display
1787399912.4810064,63,1,0.932645,0.930134,736,262,737,210,meter,0.819500,0.059805,-0.099493,0.819500,0.059878,-0.099614,0.819500,1
1787399912.4810064,63,2,0.939433,0.909119,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075528,0.186688,0.794000,1
1787399912.4810064,63,3,0.944999,0.952383,899,556,900,496,meter,0.807000,0.223318,0.193089,0.807000,0.223594,0.195363,0.807000,1
1787399912.6022513,64,1,0.931223,0.922650,737,261,737,210,meter,0.819000,0.060675,-0.100341,0.819000,0.059878,-0.099614,0.819500,1
1787399912.6022513,64,2,0.939065,0.902955,735,553,742,499,meter,0.793000,0.075433,0.187099,0.793000,0.075528,0.186688,0.794000,1
1787399912.6022513,64,3,0.946188,0.954042,899,557,900,497,meter,0.808000,0.223594,0.195121,0.808000,0.223594,0.195363,0.808000,1
1787399912.7409782,65,1,0.933285,0.924685,737,262,737,210,meter,0.817500,0.059659,-0.099250,0.817500,0.059878,-0.099614,0.819500,1
1787399912.7409782,65,2,0.938589,0.897163,735,553,742,499,meter,0.794000,0.075528,0.187335,0.794000,0.075528,0.186688,0.794000,1
1787399912.7409782,65,3,0.944405,0.951480,900,559,900,497,meter,0.812000,0.225600,0.197889,0.812000,0.223594,0.195363,0.808000,1
1787399912.8622384,66,1,0.932475,0.930415,737,261,737,210,meter,0.818000,0.059695,-0.100219,0.818000,0.059878,-0.099614,0.819500,1
1787399912.8622384,66,2,0.942518,0.901635,736,552,742,499,meter,0.794000,0.076407,0.185572,0.794000,0.075528,0.186688,0.794000,1
1787399912.8622384,66,3,0.940445,0.947950,899,555,900,497,meter,0.807000,0.223318,0.192193,0.807000,0.223594,0.195121,0.808000,1
1787399912.9923322,67,1,0.931034,0.923952,736,262,737,210,meter,0.822000,0.059077,-0.099796,0.822000,0.059805,-0.099675,0.819500,1
1787399912.9923322,67,2,0.935242,0.896096,735,553,742,499,meter,0.794000,0.075528,0.187335,0.794000,0.075528,0.186688,0.794000,1
1787399912.9923322,67,3,0.937249,0.952936,899,554,900,496,meter,0.809000,0.223871,0.192669,0.809000,0.223594,0.195121,0.808000,1
1787399913.1327705,68,1,0.930804,0.920090,736,262,737,210,meter,0.818000,0.058789,-0.099311,0.818000,0.059805,-0.099675,0.819500,1
1787399913.1327705,68,2,0.937439,0.904139,735,552,742,499,meter,0.796000,0.075718,0.186923,0.796000,0.075528,0.186923,0.794000,1
1787399913.1327705,68,3,0.945027,0.950497,899,560,900,497,meter,0.810000,0.224148,0.198301,0.810000,0.223594,0.195121,0.808000,1
1787399913.2646186,69,1,0.933510,0.927054,737,261,737,210,meter,0.818000,0.079623,-0.073893,0.818000,0.059805,-0.099675,0.819500,1
1787399913.2646186,69,2,0.936569,0.905139,735,552,742,499,meter,0.792000,0.075338,0.185984,0.792000,0.075528,0.186923,0.794000,1
1787399913.2646186,69,3,0.934330,0.951889,899,554,900,496,meter,0.807000,0.223318,0.191297,0.807000,0.223594,0.193744,0.808000,1
1787399913.3958192,70,1,0.930032,0.920197,737,261,737,210,meter,0.819000,0.079720,-0.073983,0.819000,0.059805,-0.099675,0.819000,1
1787399913.3958192,70,2,0.937169,0.894927,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075528,0.186923,0.794000,1
1787399913.3958192,70,3,0.937300,0.955002,899,555,900,496,meter,0.806000,0.223041,0.191955,0.806000,0.223594,0.193744,0.808000,1
1787399913.5348585,71,1,0.928410,0.925497,737,262,737,210,meter,0.820000,0.079817,-0.073163,0.820000,0.059914,-0.099493,0.819000,1
1787399913.5348585,71,2,0.942827,0.911047,735,552,742,499,meter,0.797000,0.075813,0.186274,0.797000,0.075528,0.186688,0.794000,1
1787399913.5348585,71,3,0.942894,0.953158,900,555,900,496,meter,0.806000,0.223933,0.192849,0.806000,0.223594,0.193089,0.807000,1
1787399913.6699162,72,1,0.933221,0.926432,737,262,737,210,meter,0.820000,0.060749,-0.099554,0.820000,0.059914,-0.099554,0.819000,1
1787399913.6699162,72,2,0.938969,0.907677,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.794000,1
1787399913.6699162,72,3,0.940071,0.950890,899,558,900,496,meter,0.809000,0.223871,0.197158,0.809000,0.223594,0.193089,0.808000,1
1787399913.8149343,73,1,0.931852,0.923662,736,262,737,210,meter,0.817000,0.059622,-0.099189,0.817000,0.059805,-0.099493,0.819000,1
1787399913.8149343,73,2,0.937878,0.906046,735,553,742,499,meter,0.793000,0.075433,0.187099,0.793000,0.075623,0.186688,0.794000,1
1787399913.8149343,73,3,0.934819,0.951533,899,553,900,497,meter,0.806000,0.223041,0.190166,0.806000,0.223594,0.192849,0.807000,1
1787399913.9372272,74,1,0.930971,0.924099,737,261,737,210,meter,0.817500,0.060564,-0.100157,0.817500,0.059805,-0.099493,0.818000,1
1787399913.9372272,74,2,0.938715,0.907701,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.794000,1
1787399913.9372272,74,3,0.927137,0.950586,899,551,900,497,meter,0.809000,0.223871,0.189078,0.809000,0.223594,0.192669,0.807000,1
1787399914.0777464,75,1,0.932611,0.926250,737,261,737,210,meter,0.821000,0.059914,-0.100586,0.821000,0.059805,-0.099493,0.818000,1
1787399914.0777464,75,2,0.937917,0.899146,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.794000,1
1787399914.0777464,75,3,0.940368,0.950651,899,555,900,497,meter,0.813000,0.224978,0.194524,0.813000,0.223594,0.192669,0.807000,1
1787399914.2033644,76,1,0.932704,0.922010,737,261,737,210,meter,0.821500,0.059951,-0.100647,0.821500,0.059914,-0.099493,0.819000,1
1787399914.2033644,76,2,0.939060,0.899651,735,553,742,499,meter,0.793000,0.075433,0.187099,0.793000,0.075528,0.186688,0.794000,1
1787399914.2033644,76,3,0.936790,0.950018,899,555,900,496,meter,0.807000,0.223318,0.192193,0.807000,0.223594,0.192669,0.807000,1
1787399914.35116,77,1,0.932780,0.925353,737,261,737,210,meter,0.820500,0.059878,-0.100525,0.820500,0.059914,-0.099554,0.819000,1
1787399914.35116,77,2,0.938879,0.908611,735,552,742,499,meter,0.793000,0.075433,0.185339,0.793000,0.075528,0.186688,0.794000,1
1787399914.35116,77,3,0.929880,0.947311,899,553,900,497,meter,0.805000,0.222764,0.189037,0.805000,0.223594,0.192669,0.807000,1
1787399914.5051703,78,1,0.931612,0.925199,737,262,737,210,meter,0.818500,0.060638,-0.099371,0.818500,0.059951,-0.099554,0.819000,1
1787399914.5051703,78,2,0.937306,0.900799,735,552,742,499,meter,0.793000,0.075433,0.186219,0.793000,0.075528,0.186688,0.794000,1
1787399914.5051703,78,3,0.929890,0.951464,899,553,900,496,meter,0.809000,0.223871,0.190874,0.809000,0.223871,0.192193,0.808000,1
1787399914.6499481,79,1,0.931564,0.926931,736,262,737,210,meter,0.816000,0.059549,-0.099068,0.816000,0.059914,-0.099371,0.818500,1
1787399914.6499481,79,2,0.939773,0.912804,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.794000,1
1787399914.6499481,79,3,0.945542,0.951015,899,555,900,497,meter,0.807000,0.223318,0.192193,0.807000,0.223871,0.192193,0.807000,1
1787399914.8530726,80,1,0.929487,0.926328,737,261,737,210,meter,0.822000,0.059987,-0.100709,0.822000,0.059951,-0.099554,0.819000,1
1787399914.8530726,80,2,0.941446,0.906354,735,551,742,499,meter,0.797000,0.075813,0.186274,0.797000,0.075623,0.186688,0.795000,1
1787399914.8530726,80,3,0.941187,0.954918,899,555,900,496,meter,0.809000,0.223871,0.193567,0.809000,0.223871,0.192193,0.807000,1
1787399915.1071742,81,1,0.932460,0.929959,737,262,737,210,meter,0.819000,0.079720,-0.073074,0.819000,0.059987,-0.099371,0.819000,1
1787399915.1071742,81,2,0.936470,0.896836,735,554,742,499,meter,0.795000,0.075623,0.188453,0.795000,0.075623,0.186688,0.795000,1
1787399915.1071742,81,3,0.943277,0.950647,899,555,900,497,meter,0.807000,0.223318,0.193089,0.807000,0.223871,0.192193,0.807000,1
1787399915.3807225,82,1,0.933318,0.928586,737,262,737,210,meter,0.818000,0.060601,-0.099311,0.818000,0.060564,-0.099311,0.819000,1
1787399915.3807225,82,2,0.938894,0.909177,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075623,0.186688,0.795000,1
1787399915.3807225,82,3,0.934665,0.953898,899,554,900,496,meter,0.810000,0.224148,0.192907,0.810000,0.223871,0.192193,0.807000,1
1787399915.58413,83,1,0.931988,0.923222,737,262,737,210,meter,0.822000,0.080012,-0.073342,0.822000,0.060601,-0.099311,0.819000,1
1787399915.58413,83,2,0.939453,0.903508,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.795000,1
1787399915.58413,83,3,0.937099,0.950810,899,554,900,497,meter,0.809000,0.223871,0.191772,0.809000,0.223871,0.192193,0.807000,1
1787399915.7134688,84,1,0.932272,0.925940,737,261,737,210,meter,0.820500,0.059878,-0.100525,0.820500,0.060564,-0.099371,0.820000,1
1787399915.7134688,84,2,0.940393,0.906345,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075623,0.186688,0.795000,1
1787399915.7134688,84,3,0.939065,0.948562,900,556,900,497,meter,0.806000,0.223933,0.193744,0.806000,0.223871,0.192193,0.807000,1
1787399915.8658664,85,1,0.932810,0.923503,737,261,737,210,meter,0.821000,0.079915,-0.074164,0.821000,0.060564,-0.099371,0.820000,1
1787399915.8658664,85,2,0.938910,0.905676,735,552,742,499,meter,0.797000,0.075813,0.187158,0.797000,0.075623,0.186688,0.795000,1
1787399915.8658664,85,3,0.938268,0.952246,899,553,900,496,meter,0.809000,0.223871,0.190874,0.809000,0.223871,0.192193,0.809000,1
1787399916.006091,86,1,0.930337,0.921235,737,263,737,210,meter,0.819500,0.059805,-0.098583,0.819500,0.059987,-0.099371,0.820000,1
1787399916.006091,86,2,0.938201,0.896911,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075623,0.186688,0.795000,1
1787399916.006091,86,3,0.941508,0.950165,899,556,900,497,meter,0.806000,0.223041,0.192849,0.806000,0.223871,0.192193,0.809000,1
1787399916.1623468,87,1,0.933404,0.922742,736,262,737,210,meter,0.819000,0.059768,-0.099432,0.819000,0.059951,-0.099371,0.819500,1
1787399916.1623468,87,2,0.935570,0.895987,734,553,742,499,meter,0.795000,0.074743,0.186688,0.795000,0.075623,0.186688,0.795000,1
1787399916.1623468,87,3,0.940922,0.949148,899,557,900,497,meter,0.806000,0.223041,0.194638,0.806000,0.223871,0.192193,0.807000,1
1787399916.3144379,88,1,0.930438,0.921819,737,261,737,210,meter,0.819500,0.060712,-0.100402,0.819500,0.059987,-0.099432,0.819500,1
1787399916.3144379,88,2,0.938011,0.908616,735,553,742,499,meter,0.795000,0.075623,0.187571,0.795000,0.075623,0.186688,0.795000,1
1787399916.3144379,88,3,0.940024,0.949487,899,556,900,496,meter,0.806000,0.223041,0.193744,0.806000,0.223871,0.192849,0.807000,1
1787399916.465096,89,1,0.931943,0.930544,736,262,737,210,meter,0.822500,0.059113,-0.099857,0.822500,0.059951,-0.099432,0.820500,1
1787399916.465096,89,2,0.935849,0.908380,735,553,742,499,meter,0.794000,0.075528,0.187335,0.794000,0.075623,0.186688,0.795000,1
1787399916.465096,89,3,0.941782,0.950491,899,554,900,496,meter,0.808000,0.223594,0.192431,0.808000,0.223594,0.192849,0.807000,1
1787399916.6589625,90,1,0.930943,0.923138,737,262,737,210,meter,0.821000,0.059914,-0.099675,0.821000,0.059951,-0.099432,0.820500,1
1787399916.6589625,90,2,0.937252,0.889013,735,554,742,499,meter,0.792000,0.075338,0.187742,0.792000,0.075528,0.186688,0.795000,1
1787399916.6589625,90,3,0.945970,0.950805,899,557,900,496,meter,0.806000,0.223041,0.194638,0.806000,0.223318,0.192849,0.807000,1
1787399916.8589563,91,1,0.932773,0.925466,737,261,737,210,meter,0.818000,0.060601,-0.100219,0.818000,0.059987,-0.099432,0.819500,1
1787399916.8589563,91,2,0.937443,0.912312,735,553,742,499,meter,0.792000,0.075338,0.186863,0.792000,0.075528,0.186688,0.795000,1
1787399916.8589563,91,3,0.937379,0.949244,899,555,900,497,meter,0.806000,0.223041,0.191955,0.806000,0.223318,0.192849,0.807000,1
1787399917.086912,92,1,0.931424,0.925558,737,262,737,210,meter,0.818500,0.060638,-0.099371,0.818500,0.060601,-0.099371,0.819500,1
1787399917.086912,92,2,0.939143,0.902407,735,553,742,499,meter,0.792000,0.075338,0.186863,0.792000,0.075528,0.186688,0.795000,1
1787399917.086912,92,3,0.942274,0.953069,899,554,900,497,meter,0.809000,0.223871,0.191772,0.809000,0.223594,0.192849,0.807000,1
1787399917.2424176,93,1,0.929818,0.925547,738,261,737,210,meter,0.818000,0.060601,-0.100219,0.818000,0.060601,-0.099432,0.819500,1
1787399917.2424176,93,2,0.938519,0.907134,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.795000,1
1787399917.2424176,93,3,0.932365,0.952368,899,553,900,497,meter,0.809000,0.223871,0.191772,0.809000,0.223594,0.192849,0.807000,1
1787399917.3987494,94,1,0.932933,0.927127,737,262,737,210,meter,0.822500,0.060023,-0.099857,0.822500,0.060601,-0.099675,0.819500,1
1787399917.3987494,94,2,0.939876,0.914528,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.795000,1
1787399917.3987494,94,3,0.946716,0.950232,899,555,900,497,meter,0.809000,0.223871,0.192669,0.809000,0.223871,0.192849,0.808000,1
1787399917.5386426,95,1,0.931385,0.928060,737,261,737,210,meter,0.819500,0.060712,-0.100402,0.819500,0.060601,-0.099675,0.819500,1
1787399917.5386426,95,2,0.935667,0.905811,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075623,0.186688,0.795000,1
1787399917.5386426,95,3,0.941434,0.949132,899,555,900,496,meter,0.810000,0.224148,0.192907,0.810000,0.223871,0.192849,0.808000,1
1787399917.6850717,96,1,0.931337,0.928121,736,262,737,209,meter,0.819000,0.059768,-0.099432,0.819000,0.060601,-0.099675,0.819500,1
1787399917.6850717,96,2,0.941873,0.899746,736,551,742,499,meter,0.795000,0.076504,0.185806,0.795000,0.075623,0.186688,0.795000,1
1787399917.6850717,96,3,0.944770,0.952516,899,557,900,497,meter,0.806000,0.223041,0.194638,0.806000,0.223871,0.192849,0.808000,1
1787399917.8146808,97,1,0.929806,0.917266,737,261,737,210,meter,0.821500,0.059951,-0.100647,0.821500,0.060023,-0.099857,0.819500,1
1787399917.8146808,97,2,0.938128,0.908116,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075623,0.186688,0.795000,1
1787399917.8146808,97,3,0.939222,0.953079,899,556,900,497,meter,0.808000,0.223594,0.193328,0.808000,0.223594,0.192849,0.808000,1
1787399917.9635146,98,1,0.928383,0.922579,737,262,737,210,meter,0.819500,0.059805,-0.099493,0.819500,0.059951,-0.099857,0.819500,1
1787399917.9635146,98,2,0.936730,0.907201,735,552,742,499,meter,0.793000,0.075433,0.185339,0.793000,0.075528,0.186688,0.795000,1
1787399917.9635146,98,3,0.943770,0.952836,899,557,900,496,meter,0.811000,0.224425,0.195846,0.811000,0.223594,0.192907,0.808000,1
1787399918.1013093,99,1,0.934719,0.928796,737,261,737,210,meter,0.819000,0.060675,-0.100341,0.819000,0.060023,-0.099857,0.819500,1
1787399918.1013093,99,2,0.938957,0.903954,735,552,742,499,meter,0.793000,0.075433,0.186219,0.793000,0.075528,0.186688,0.794000,1
1787399918.1013093,99,3,0.945473,0.950645,899,559,900,497,meter,0.808000,0.223594,0.196915,0.808000,0.223594,0.192907,0.808000,1
1787399918.229685,100,1,0.933134,0.923483,737,261,737,210,meter,0.820500,0.059878,-0.100525,0.820500,0.059951,-0.099857,0.819500,1
1787399918.229685,100,2,0.940183,0.904785,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075528,0.186688,0.794000,1
1787399918.229685,100,3,0.938077,0.950681,899,556,900,496,meter,0.808000,0.223594,0.194225,0.808000,0.223594,0.193328,0.808000,1
1787399918.3777907,101,1,0.931609,0.926677,737,262,737,210,meter,0.821500,0.059951,-0.099736,0.821500,0.059951,-0.099857,0.819500,1
1787399918.3777907,101,2,0.939633,0.901532,735,551,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.186688,0.794000,1
1787399918.3777907,101,3,0.942605,0.952890,899,557,900,497,meter,0.806000,0.223041,0.194638,0.806000,0.223594,0.193744,0.808000,1
1787399918.5217872,102,1,0.931825,0.923238,737,262,737,210,meter,0.818500,0.059732,-0.099371,0.818500,0.059951,-0.099857,0.819500,1
1787399918.5217872,102,2,0.937824,0.908676,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.186454,0.794000,1
1787399918.5217872,102,3,0.940104,0.950588,899,555,900,497,meter,0.807000,0.223318,0.193089,0.807000,0.223594,0.193328,0.808000,1
1787399918.6645868,103,1,0.932505,0.923232,737,261,737,210,meter,0.821000,0.059914,-0.100586,0.821000,0.059951,-0.099857,0.819500,1
1787399918.6645868,103,2,0.941025,0.904657,735,551,742,499,meter,0.793000,0.075433,0.184459,0.793000,0.075528,0.186454,0.794000,1
1787399918.6645868,103,3,0.938120,0.951060,899,554,900,496,meter,0.808000,0.223594,0.191534,0.808000,0.223594,0.193089,0.808000,1
1787399918.795367,104,1,0.933981,0.922518,737,261,737,210,meter,0.819000,0.059768,-0.100341,0.819000,0.059951,-0.100219,0.819500,1
1787399918.795367,104,2,0.937965,0.898883,735,552,742,499,meter,0.793000,0.075433,0.186219,0.793000,0.075528,0.186219,0.794000,1
1787399918.795367,104,3,0.934720,0.949188,899,554,900,497,meter,0.810000,0.224148,0.192907,0.810000,0.223594,0.193089,0.808000,1
1787399918.9362264,105,1,0.927871,0.921086,738,261,737,210,meter,0.815500,0.060416,-0.099912,0.815500,0.059951,-0.100219,0.819000,1
1787399918.9362264,105,2,0.938080,0.910240,735,553,742,499,meter,0.797000,0.075813,0.187158,0.797000,0.075528,0.186219,0.794000,1
1787399918.9362264,105,3,0.940610,0.949624,899,558,900,497,meter,0.811000,0.224425,0.196746,0.811000,0.223594,0.193089,0.808000,1
1787399919.0697014,106,1,0.934230,0.920662,736,262,737,210,meter,0.816500,0.058681,-0.099129,0.816500,0.059951,-0.099912,0.819000,1
1787399919.0697014,106,2,0.935409,0.899846,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.186219,0.794000,1
1787399919.0697014,106,3,0.943048,0.952873,899,554,900,496,meter,0.806000,0.223041,0.191060,0.806000,0.223594,0.193089,0.808000,1
1787399919.2227747,107,1,0.932148,0.925148,737,261,737,210,meter,0.816000,0.059549,-0.099974,0.816000,0.059914,-0.099974,0.819000,1
1787399919.2227747,107,2,0.939351,0.908291,736,553,742,499,meter,0.797000,0.076696,0.188042,0.797000,0.075623,0.186219,0.795000,1
1787399919.2227747,107,3,0.939956,0.949503,899,555,900,497,meter,0.811000,0.224425,0.193146,0.811000,0.223594,0.193146,0.808000,1
1787399919.3754086,108,1,0.932180,0.930098,737,262,737,210,meter,0.820500,0.059878,-0.099614,0.820500,0.059878,-0.099912,0.819500,1
1787399919.3754086,108,2,0.939348,0.902498,735,554,742,499,meter,0.793000,0.075433,0.187979,0.793000,0.075528,0.186219,0.794000,1
1787399919.3754086,108,3,0.946579,0.949620,899,555,900,497,meter,0.806000,0.223041,0.192849,0.806000,0.223594,0.193146,0.808000,1
1787399919.5136647,109,1,0.932604,0.926863,737,262,737,210,meter,0.818000,0.059695,-0.099311,0.818000,0.059878,-0.099912,0.819000,1
1787399919.5136647,109,2,0.937992,0.907272,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.185806,0.794000,1
1787399919.5136647,109,3,0.944042,0.950051,899,559,900,496,meter,0.809000,0.223871,0.197158,0.809000,0.223594,0.193328,0.808000,1
1787399919.668394,110,1,0.934269,0.922003,736,261,737,210,meter,0.819500,0.059805,-0.100402,0.819500,0.059805,-0.099912,0.819000,1
1787399919.668394,110,2,0.937960,0.901592,735,553,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075528,0.186219,0.794000,1
1787399919.668394,110,3,0.939988,0.953312,899,557,900,496,meter,0.808000,0.223594,0.195121,0.808000,0.223594,0.194225,0.808000,1
1787399919.8139296,111,1,0.933855,0.926263,736,262,737,210,meter,0.820500,0.059878,-0.099614,0.820500,0.059878,-0.099912,0.819500,1
1787399919.8139296,111,2,0.936439,0.888929,734,553,742,499,meter,0.792000,0.074461,0.185984,0.792000,0.075528,0.186219,0.794000,1
1787399919.8139296,111,3,0.934163,0.949434,899,553,900,496,meter,0.811000,0.224425,0.191346,0.811000,0.223594,0.193328,0.808000,1
1787399919.9597573,112,1,0.930954,0.922624,737,262,737,210,meter,0.818500,0.059732,-0.099371,0.818500,0.059805,-0.099736,0.819000,1
1787399919.9597573,112,2,0.939691,0.901854,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075528,0.186219,0.794000,1
1787399919.9597573,112,3,0.936823,0.948102,899,552,900,497,meter,0.813000,0.224978,0.190915,0.813000,0.223594,0.193146,0.808000,1
1787399920.0954826,113,1,0.929375,0.922356,736,262,737,210,meter,0.821000,0.059914,-0.099675,0.821000,0.059878,-0.099736,0.819000,1
1787399920.0954826,113,2,0.938719,0.908871,735,552,742,499,meter,0.798000,0.075909,0.186507,0.798000,0.075528,0.186219,0.794000,1
1787399920.0954826,113,3,0.937737,0.952809,899,556,900,496,meter,0.811000,0.224425,0.195846,0.811000,0.223594,0.193146,0.808000,1
1787399920.2432709,114,1,0.931533,0.920876,737,263,737,210,meter,0.821000,0.059914,-0.098764,0.821000,0.059878,-0.099675,0.819500,1
1787399920.2432709,114,2,0.938963,0.901715,735,551,742,499,meter,0.797000,0.075813,0.185389,0.797000,0.075623,0.186219,0.795000,1
1787399920.2432709,114,3,0.936452,0.950882,899,555,900,497,meter,0.808000,0.223594,0.193328,0.808000,0.223594,0.193146,0.808000,1
1787399920.3761613,115,1,0.932605,0.922466,736,262,737,210,meter,0.821000,0.079006,-0.073253,0.821000,0.059878,-0.099614,0.819500,1
1787399920.3761613,115,2,0.940289,0.905941,735,551,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075623,0.185984,0.795000,1
1787399920.3761613,115,3,0.940156,0.953493,899,554,900,497,meter,0.807000,0.223318,0.192193,0.807000,0.223594,0.193089,0.808000,1
1787399920.5263762,116,1,0.931137,0.924074,736,262,737,210,meter,0.819000,0.078813,-0.073074,0.819000,0.059878,-0.099614,0.819000,1
1787399920.5263762,116,2,0.936203,0.910989,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.185984,0.794000,1
1787399920.5263762,116,3,0.936369,0.949710,899,555,900,496,meter,0.807000,0.223318,0.192193,0.807000,0.223594,0.192907,0.808000,1
1787399920.7028496,117,1,0.931079,0.925945,737,262,737,210,meter,0.818500,0.059732,-0.099371,0.818500,0.059878,-0.099614,0.819000,1
1787399920.7028496,117,2,0.938010,0.908565,735,552,742,499,meter,0.793000,0.075433,0.186219,0.793000,0.075528,0.186219,0.794000,1
1787399920.7028496,117,3,0.940669,0.946013,899,556,900,497,meter,0.811000,0.224425,0.194946,0.811000,0.223871,0.192907,0.809000,1
1787399920.8540273,118,1,0.933019,0.924052,737,261,737,210,meter,0.821000,0.059914,-0.100586,0.821000,0.059878,-0.099614,0.819000,1
1787399920.8540273,118,2,0.938718,0.899126,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075528,0.186219,0.794000,1
1787399920.8540273,118,3,0.944690,0.953233,899,557,900,496,meter,0.807000,0.223318,0.194880,0.807000,0.223871,0.193146,0.809000,1
1787399920.992331,119,1,0.932031,0.925517,737,261,737,210,meter,0.817500,0.059659,-0.100157,0.817500,0.059878,-0.099614,0.819000,1
1787399920.992331,119,2,0.937881,0.902942,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.186219,0.794000,1
1787399920.992331,119,3,0.941982,0.952766,899,556,900,496,meter,0.812000,0.224701,0.194285,0.812000,0.223871,0.193328,0.809000,1
1787399921.1267257,120,1,0.931332,0.920606,737,262,737,210,meter,0.820500,0.060786,-0.099614,0.820500,0.059878,-0.099614,0.819500,1
1787399921.1267257,120,2,0.938229,0.899495,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075528,0.186219,0.794000,1
1787399921.1267257,120,3,0.934161,0.952926,899,553,900,497,meter,0.807000,0.223318,0.190402,0.807000,0.223594,0.193146,0.808000,1
1787399921.27197,121,1,0.928963,0.923221,737,261,737,210,meter,0.821000,0.079915,-0.074164,0.821000,0.059878,-0.099614,0.820500,1
1787399921.27197,121,2,0.939119,0.903266,735,551,742,499,meter,0.795000,0.075623,0.184924,0.795000,0.075528,0.186219,0.794000,1
1787399921.27197,121,3,0.940922,0.949539,899,553,900,497,meter,0.808000,0.223594,0.190638,0.808000,0.223594,0.193146,0.808000,1
1787399921.4065127,122,1,0.932614,0.928308,737,262,737,210,meter,0.822000,0.080012,-0.074254,0.822000,0.059914,-0.099371,0.820500,1
1787399921.4065127,122,2,0.938823,0.902400,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.185984,0.794000,1
1787399921.4065127,122,3,0.943614,0.954287,899,557,900,496,meter,0.812000,0.224701,0.196087,0.812000,0.223594,0.193328,0.808000,1
1787399921.5520291,123,1,0.933173,0.921483,736,262,737,210,meter,0.820500,0.059878,-0.099614,0.820500,0.059914,-0.099371,0.820500,1
1787399921.5520291,123,2,0.935657,0.902864,735,554,742,499,meter,0.793000,0.075433,0.187979,0.793000,0.075528,0.185984,0.794000,1
1787399921.5520291,123,3,0.943107,0.949701,899,557,900,497,meter,0.806000,0.223041,0.194638,0.806000,0.223594,0.194285,0.808000,1
1787399921.7201557,124,1,0.931655,0.928984,737,262,737,210,meter,0.818500,0.060638,-0.099371,0.818500,0.059914,-0.099371,0.820500,1
1787399921.7201557,124,2,0.939492,0.900032,735,553,742,499,meter,0.794000,0.075528,0.188216,0.794000,0.075528,0.186219,0.794000,1
1787399921.7201557,124,3,0.940549,0.955153,899,554,900,496,meter,0.808000,0.223594,0.192431,0.808000,0.223594,0.193328,0.808000,1
1787399921.8850565,125,1,0.931547,0.919434,737,261,737,210,meter,0.821000,0.059914,-0.100586,0.821000,0.059914,-0.099371,0.820500,1
1787399921.8850565,125,2,0.941830,0.900896,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.185984,0.794000,1
1787399921.8850565,125,3,0.936693,0.952463,899,553,900,497,meter,0.807000,0.223318,0.190402,0.807000,0.223594,0.192431,0.808000,1
1787399922.0416114,126,1,0.932320,0.922140,736,263,737,210,meter,0.820000,0.059841,-0.098644,0.820000,0.059914,-0.099371,0.820500,1
1787399922.0416114,126,2,0.940558,0.911032,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.185806,0.794000,1
1787399922.0416114,126,3,0.937694,0.953182,899,554,900,496,meter,0.807000,0.223318,0.192193,0.807000,0.223594,0.192431,0.808000,1
1787399922.203253,127,1,0.930870,0.924013,737,261,737,210,meter,0.822500,0.060934,-0.100770,0.822500,0.059914,-0.099371,0.821000,1
1787399922.203253,127,2,0.936605,0.903625,735,554,742,499,meter,0.795000,0.075623,0.188453,0.795000,0.075528,0.185806,0.794000,1
