timestamp,frame_index,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_camera_x_m,smooth_camera_y_m,smooth_camera_z_m
1786415719.1060727,1070,1,display,0.901490,598.47,23.56,677.68,70.16,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011821,-0.347766,0.966000
1786415719.2491071,1071,0,meter,0.938243,707.70,6.07,842.05,185.19,775,96,0.919000,0.128124,-0.280872,0.919000,0.127521,-0.281585,0.919000
1786415719.2491071,1071,1,display,0.902665,598.20,23.29,677.70,70.14,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011857,-0.347766,0.966000
1786415719.3645964,1072,0,meter,0.935540,706.96,6.81,841.90,185.30,774,96,0.918000,0.126968,-0.280566,0.918000,0.127383,-0.281585,0.919000
1786415719.3645964,1072,1,display,0.906772,599.29,23.46,677.54,69.69,638,47,0.972000,-0.011944,-0.349926,0.972000,-0.011857,-0.347766,0.966000
1786415719.4793165,1073,0,meter,0.941805,708.14,6.70,840.43,183.04,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.281789,0.921000
1786415719.4793165,1073,1,display,0.900708,599.53,23.38,677.64,70.08,639,47,0.972000,-0.010867,-0.349926,0.972000,-0.011857,-0.347766,0.966000
1786415719.5834863,1074,0,meter,0.940307,707.81,6.90,839.85,184.63,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.280872,0.919000
1786415719.5834863,1074,1,display,0.908471,599.50,23.45,677.82,70.02,639,47,0.965000,-0.010789,-0.347406,0.965000,-0.011821,-0.347766,0.966000
1786415719.6972349,1075,0,meter,0.938752,707.17,6.43,841.03,184.95,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.280872,0.919000
1786415719.6972349,1075,1,display,0.899663,599.86,23.65,677.55,69.99,639,47,0.966000,-0.010800,-0.347766,0.966000,-0.011821,-0.347766,0.966000
1786415719.8106203,1076,0,meter,0.939876,708.18,7.20,839.07,184.08,774,96,0.919000,0.127106,-0.280872,0.919000,0.127106,-0.280872,0.919000
1786415719.8106203,1076,1,display,0.903519,597.91,23.45,678.22,70.06,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011857,-0.347766,0.966000
1786415719.9188108,1077,0,meter,0.945117,708.00,6.46,842.08,184.55,775,96,0.917000,0.127845,-0.280261,0.917000,0.127106,-0.280872,0.919000
1786415719.9188108,1077,1,display,0.901795,598.06,23.45,677.49,69.69,638,47,0.974000,-0.011968,-0.350646,0.974000,-0.011857,-0.347766,0.966000
1786415720.0239172,1078,0,meter,0.939251,707.54,6.46,841.73,185.12,775,96,0.918000,0.127985,-0.280566,0.918000,0.127106,-0.280872,0.919000
1786415720.0239172,1078,1,display,0.896490,599.46,23.52,678.20,69.82,639,47,0.969000,-0.010834,-0.348846,0.969000,-0.010867,-0.348846,0.969000
1786415720.129817,1079,0,meter,0.942202,707.77,6.64,841.28,183.34,775,95,0.919000,0.128124,-0.281892,0.919000,0.127383,-0.280872,0.919000
1786415720.129817,1079,1,display,0.899634,599.54,23.44,677.76,70.09,639,47,0.962000,-0.010755,-0.346326,0.962000,-0.010834,-0.347766,0.966000
1786415720.2433062,1080,0,meter,0.942385,707.41,6.35,839.41,183.00,773,95,0.919000,0.126089,-0.281892,0.919000,0.127106,-0.280872,0.919000
1786415720.2433062,1080,1,display,0.905926,599.40,23.23,678.07,70.02,639,47,0.972000,-0.010867,-0.349926,0.972000,-0.010834,-0.347766,0.966000
1786415720.3513198,1081,0,meter,0.942659,707.65,6.46,841.92,185.33,775,96,0.919000,0.128124,-0.280872,0.919000,0.127845,-0.280872,0.919000
1786415720.3513198,1081,1,display,0.906659,599.93,23.32,677.47,70.45,639,47,0.957000,-0.010699,-0.344526,0.957000,-0.010834,-0.347766,0.966000
1786415720.454969,1082,0,meter,0.940279,707.67,6.80,839.88,184.66,774,96,0.919000,0.127106,-0.280872,0.919000,0.127845,-0.280872,0.919000
1786415720.454969,1082,1,display,0.909338,598.04,23.12,677.92,69.50,638,46,0.965000,-0.011857,-0.348477,0.965000,-0.010867,-0.348477,0.966000
1786415720.5740185,1083,0,meter,0.943666,708.26,6.70,840.77,183.03,775,95,0.919000,0.128124,-0.281892,0.919000,0.127985,-0.280872,0.919000
1786415720.5740185,1083,1,display,0.904611,598.51,23.45,677.62,70.06,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.010867,-0.348477,0.965000
1786415720.6855242,1084,0,meter,0.942268,708.01,6.73,840.78,183.73,774,95,0.919000,0.127106,-0.281892,0.919000,0.127985,-0.281892,0.919000
1786415720.6855242,1084,1,display,0.906168,598.53,23.23,678.21,69.85,638,47,0.957000,-0.011759,-0.344526,0.957000,-0.010867,-0.347406,0.965000
1786415720.7880337,1085,0,meter,0.941102,707.67,6.68,840.43,184.08,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415720.7880337,1085,1,display,0.893451,598.97,23.55,678.05,69.93,639,47,0.963000,-0.010767,-0.346686,0.963000,-0.010867,-0.346686,0.963000
1786415720.8975518,1086,0,meter,0.938799,707.78,6.30,841.47,185.34,775,96,0.917000,0.127845,-0.280261,0.917000,0.127106,-0.281892,0.919000
1786415720.8975518,1086,1,display,0.902460,599.21,23.45,677.72,70.18,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011759,-0.347406,0.965000
1786415721.0090542,1087,0,meter,0.941602,707.38,6.70,839.80,183.44,774,95,0.918000,0.126968,-0.281585,0.918000,0.127106,-0.281585,0.919000
1786415721.0090542,1087,1,display,0.890429,599.56,23.42,678.02,70.01,639,47,0.963000,-0.010767,-0.346686,0.963000,-0.011759,-0.346686,0.963000
1786415721.119563,1088,0,meter,0.938625,706.82,7.10,840.01,183.58,773,95,0.919000,0.126089,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415721.119563,1088,1,display,0.905120,598.83,23.44,677.81,70.20,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011857,-0.347406,0.965000
1786415721.2295697,1089,0,meter,0.935282,707.32,7.27,839.66,184.73,773,96,0.919000,0.126089,-0.280872,0.919000,0.127106,-0.281892,0.919000
1786415721.2295697,1089,1,display,0.905928,598.56,23.32,677.47,70.30,638,47,0.962000,-0.011821,-0.346326,0.962000,-0.011821,-0.346686,0.963000
1786415721.3445804,1090,0,meter,0.940332,706.55,6.69,840.42,183.70,773,95,0.921000,0.126363,-0.282505,0.921000,0.126968,-0.281892,0.919000
1786415721.3445804,1090,1,display,0.900685,599.42,23.49,677.93,70.35,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.011759,-0.346686,0.963000
1786415721.4452405,1091,0,meter,0.940968,707.38,7.07,839.56,183.02,773,95,0.919000,0.126089,-0.281892,0.919000,0.126363,-0.281892,0.919000
1786415721.4452405,1091,1,display,0.894738,598.73,23.42,678.00,69.47,638,46,0.966000,-0.011870,-0.348838,0.966000,-0.011821,-0.347406,0.965000
1786415721.5567505,1092,0,meter,0.938975,707.56,6.12,841.03,184.72,774,95,0.919000,0.127106,-0.281892,0.919000,0.126363,-0.281892,0.919000
1786415721.5567505,1092,1,display,0.896112,598.31,23.42,677.93,69.86,638,47,0.968000,-0.011894,-0.348486,0.968000,-0.011857,-0.347766,0.966000
1786415721.6672635,1093,0,meter,0.943266,707.16,6.65,840.91,183.34,774,95,0.917000,0.126830,-0.281279,0.917000,0.126363,-0.281892,0.919000
1786415721.6672635,1093,1,display,0.899607,599.80,23.36,677.65,69.76,639,47,0.969000,-0.010834,-0.348846,0.969000,-0.011821,-0.348486,0.966000
1786415721.774773,1094,0,meter,0.940543,708.11,7.30,840.78,183.75,774,96,0.919000,0.127106,-0.280872,0.919000,0.126363,-0.281892,0.919000
1786415721.774773,1094,1,display,0.902091,599.22,23.29,677.71,70.39,638,47,0.962000,-0.011821,-0.346326,0.962000,-0.011821,-0.348486,0.966000
1786415721.8852875,1095,0,meter,0.936019,707.07,6.42,840.21,183.67,774,95,0.919000,0.127106,-0.281892,0.919000,0.126830,-0.281892,0.919000
1786415721.8852875,1095,1,display,0.907176,599.27,23.41,677.47,70.84,638,47,0.961000,-0.011808,-0.345966,0.961000,-0.011821,-0.348486,0.966000
1786415721.9907956,1096,0,meter,0.943891,708.35,6.67,839.91,182.61,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281892,0.919000
1786415721.9907956,1096,1,display,0.895947,597.74,23.53,677.55,70.11,638,47,0.959000,-0.011784,-0.345246,0.959000,-0.011808,-0.348486,0.966000
1786415722.1053002,1097,0,meter,0.938304,707.08,6.90,840.94,184.20,774,96,0.918000,0.126968,-0.280566,0.918000,0.127106,-0.281892,0.919000
1786415722.1053002,1097,1,display,0.905877,598.94,23.18,677.84,70.07,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011821,-0.347766,0.966000
1786415722.214807,1098,0,meter,0.937539,707.12,6.19,840.59,184.59,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281892,0.919000
1786415722.214807,1098,1,display,0.901304,598.95,23.39,677.58,69.67,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011821,-0.347406,0.965000
1786415722.3243186,1099,0,meter,0.945313,708.45,6.47,841.15,184.31,775,95,0.919000,0.128124,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415722.3243186,1099,1,display,0.895537,599.34,23.42,677.91,70.32,639,47,0.969000,-0.010834,-0.348846,0.969000,-0.011808,-0.347406,0.965000
1786415722.427692,1100,0,meter,0.940297,708.12,7.12,840.32,183.81,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.281892,0.919000
1786415722.427692,1100,1,display,0.893934,598.88,23.27,677.71,70.26,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011821,-0.347406,0.965000
1786415722.543203,1101,0,meter,0.939602,707.65,6.85,839.79,183.51,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.282505,0.921000
1786415722.543203,1101,1,display,0.907716,599.11,23.35,677.63,69.83,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011857,-0.347406,0.965000
1786415722.646712,1102,0,meter,0.943766,708.70,7.11,840.95,183.56,775,95,0.919000,0.128124,-0.281892,0.919000,0.127383,-0.282505,0.921000
1786415722.646712,1102,1,display,0.904391,599.16,23.34,677.76,70.45,638,47,0.961000,-0.011808,-0.345966,0.961000,-0.011857,-0.347406,0.965000
1786415722.7552185,1103,0,meter,0.941521,708.18,6.69,840.77,184.36,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.281892,0.919000
1786415722.7552185,1103,1,display,0.900683,599.36,23.25,678.01,69.98,639,47,0.963000,-0.010767,-0.346686,0.963000,-0.011857,-0.347406,0.965000
1786415722.8677287,1104,0,meter,0.942258,707.41,6.72,839.98,184.48,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.281892,0.919000
1786415722.8677287,1104,1,display,0.899791,599.24,23.42,677.83,71.15,639,47,0.965000,-0.010789,-0.347406,0.965000,-0.011808,-0.347406,0.965000
1786415722.9928145,1105,0,meter,0.943450,708.77,7.20,840.26,182.85,775,95,0.921000,0.128403,-0.282505,0.921000,0.127383,-0.281892,0.919000
1786415722.9928145,1105,1,display,0.901615,599.33,23.12,677.86,69.99,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.010834,-0.347406,0.965000
1786415723.148304,1106,0,meter,0.942930,707.03,6.67,840.47,183.12,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.282505,0.921000
1786415723.148304,1106,1,display,0.901023,598.49,23.43,677.71,69.87,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011808,-0.347406,0.965000
1786415723.2788103,1107,0,meter,0.941158,708.49,6.86,840.79,183.30,775,95,0.919000,0.128124,-0.281892,0.919000,0.127383,-0.281892,0.919000
1786415723.2788103,1107,1,display,0.907349,600.17,23.33,677.77,69.93,639,47,0.958000,-0.010711,-0.344886,0.958000,-0.010822,-0.347406,0.965000
1786415723.4077883,1108,0,meter,0.943196,708.08,6.71,841.37,183.03,775,95,0.918000,0.127985,-0.281585,0.918000,0.127985,-0.281892,0.919000
1786415723.4077883,1108,1,display,0.896548,598.59,23.38,677.87,70.34,638,47,0.973000,-0.011956,-0.350286,0.973000,-0.010822,-0.347406,0.965000
1786415723.5302668,1109,0,meter,0.941947,707.33,7.13,840.51,184.29,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.281585,0.919000
1786415723.5302668,1109,1,display,0.899562,599.64,23.58,677.88,69.68,639,47,0.970000,-0.010845,-0.349206,0.970000,-0.010822,-0.347766,0.966000
1786415723.6360455,1110,0,meter,0.941347,707.61,6.23,841.82,184.46,775,95,0.921000,0.128403,-0.282505,0.921000,0.127985,-0.281892,0.919000
1786415723.6360455,1110,1,display,0.900645,598.84,23.34,677.88,70.20,638,47,0.963000,-0.011833,-0.346686,0.963000,-0.010845,-0.347766,0.966000
1786415723.7464283,1111,0,meter,0.939904,707.37,6.63,840.59,184.44,774,96,0.919000,0.127106,-0.280872,0.919000,0.127985,-0.281892,0.919000
1786415723.7464283,1111,1,display,0.904552,598.82,23.37,677.80,70.22,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011833,-0.347766,0.966000
1786415723.8578172,1112,0,meter,0.936914,708.00,6.49,840.19,186.45,774,96,0.922000,0.127521,-0.281789,0.922000,0.127521,-0.281789,0.919000
1786415723.8578172,1112,1,display,0.894923,598.63,23.30,677.59,69.86,638,47,0.969000,-0.011907,-0.348846,0.969000,-0.011870,-0.347766,0.966000
1786415723.9633207,1113,0,meter,0.941805,707.81,6.47,839.77,183.87,774,95,0.918000,0.126968,-0.281585,0.918000,0.127521,-0.281585,0.919000
1786415723.9633207,1113,1,display,0.908636,599.22,23.46,677.72,70.52,638,47,0.968000,-0.011894,-0.348486,0.968000,-0.011870,-0.348486,0.968000
1786415724.0735016,1114,0,meter,0.939585,707.24,6.58,839.80,184.41,774,95,0.918000,0.126968,-0.281585,0.918000,0.127106,-0.281585,0.919000
1786415724.0735016,1114,1,display,0.896092,598.19,23.40,677.64,69.82,638,47,0.972000,-0.011944,-0.349926,0.972000,-0.011894,-0.348846,0.969000
1786415724.1909673,1115,0,meter,0.942071,708.24,7.15,839.82,182.92,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281585,0.919000
1786415724.1909673,1115,1,display,0.904794,599.99,23.36,677.68,70.17,639,47,0.958000,-0.010711,-0.344886,0.958000,-0.011870,-0.348486,0.968000
1786415724.2934747,1116,0,meter,0.944276,707.56,6.30,839.93,184.77,774,96,0.919000,0.127106,-0.280872,0.919000,0.127106,-0.281585,0.919000
1786415724.2934747,1116,1,display,0.905753,598.66,23.49,677.70,69.92,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011870,-0.347766,0.966000
1786415724.409265,1117,0,meter,0.941718,707.88,6.58,840.49,184.50,774,96,0.918000,0.126968,-0.280566,0.918000,0.127106,-0.281585,0.919000
1786415724.409265,1117,1,display,0.899972,598.70,23.41,677.59,69.75,638,47,0.965000,-0.011857,-0.347406,0.965000,-0.011870,-0.347766,0.966000
1786415724.5137715,1118,0,meter,0.937153,708.12,6.88,839.97,184.24,774,96,0.918000,0.126968,-0.280566,0.918000,0.126968,-0.281585,0.918000
1786415724.5137715,1118,1,display,0.900468,599.77,23.44,677.58,70.15,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.011870,-0.348486,0.968000
1786415724.6447787,1119,0,meter,0.946212,707.84,6.62,840.46,182.07,774,94,0.919000,0.127106,-0.282912,0.919000,0.126968,-0.281585,0.918000
1786415724.6447787,1119,1,display,0.903105,598.52,23.32,677.71,70.29,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011870,-0.347766,0.966000
1786415724.756288,1120,0,meter,0.940587,707.23,6.87,840.54,184.49,774,96,0.921000,0.127383,-0.281483,0.921000,0.127106,-0.281483,0.919000
1786415724.756288,1120,1,display,0.900075,599.29,23.30,678.03,69.76,639,47,0.959000,-0.010722,-0.345246,0.959000,-0.011857,-0.347766,0.966000
1786415724.8627934,1121,0,meter,0.935496,708.32,6.64,840.02,185.29,774,96,0.917000,0.126830,-0.280261,0.917000,0.127106,-0.280872,0.919000
1786415724.8627934,1121,1,display,0.894079,600.57,23.43,678.05,70.26,639,47,0.961000,-0.010744,-0.345966,0.961000,-0.010822,-0.347406,0.965000
1786415724.9713,1122,0,meter,0.937750,708.30,6.78,841.21,184.44,775,96,0.917000,0.127845,-0.280261,0.917000,0.127106,-0.280566,0.918000
1786415724.9713,1122,1,display,0.908636,599.32,23.38,677.86,69.86,639,47,0.962000,-0.010755,-0.346326,0.962000,-0.010822,-0.347406,0.965000
1786415725.0840123,1123,0,meter,0.940077,706.91,6.85,840.98,183.02,774,95,0.918000,0.126968,-0.281585,0.918000,0.126968,-0.280566,0.918000
1786415725.0840123,1123,1,display,0.905514,598.40,23.43,677.90,70.18,638,47,0.958000,-0.011771,-0.344886,0.958000,-0.010822,-0.346326,0.962000
1786415725.192529,1124,0,meter,0.941221,707.48,6.85,840.49,183.58,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281483,0.918000
1786415725.192529,1124,1,display,0.899488,598.91,23.55,677.77,69.95,638,47,0.963000,-0.011833,-0.346686,0.963000,-0.010822,-0.346326,0.962000
1786415725.3050334,1125,0,meter,0.936534,707.68,6.99,840.16,183.73,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281585,0.919000
1786415725.3050334,1125,1,display,0.908686,599.87,23.30,677.61,70.54,639,47,0.969000,-0.010834,-0.348846,0.969000,-0.010834,-0.346326,0.962000
1786415725.4206393,1126,0,meter,0.940808,708.31,6.93,839.28,182.56,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281585,0.919000
1786415725.4206393,1126,1,display,0.906988,598.09,23.39,677.48,69.41,638,46,0.963000,-0.011833,-0.347755,0.963000,-0.010834,-0.346326,0.962000
1786415725.5336466,1127,0,meter,0.937324,708.23,6.52,841.42,185.04,775,96,0.918000,0.127985,-0.280566,0.918000,0.127106,-0.281585,0.918000
1786415725.5336466,1127,1,display,0.906730,598.84,23.46,677.38,70.31,638,47,0.970000,-0.011919,-0.349206,0.970000,-0.011771,-0.346686,0.963000
1786415725.6461542,1128,0,meter,0.942539,708.09,6.87,839.99,183.26,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415725.6461542,1128,1,display,0.897744,599.01,23.59,677.38,70.68,638,47,0.961000,-0.011808,-0.345966,0.961000,-0.011808,-0.346686,0.963000
1786415725.7494557,1129,0,meter,0.940359,707.26,6.50,841.02,185.03,774,96,0.919000,0.127106,-0.280872,0.919000,0.127106,-0.281892,0.919000
1786415725.7494557,1129,1,display,0.904415,599.66,23.42,677.60,69.42,639,46,0.962000,-0.010755,-0.347394,0.962000,-0.011808,-0.347394,0.963000
1786415725.8639653,1130,0,meter,0.941667,707.68,6.60,840.67,184.12,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415725.8639653,1130,1,display,0.896980,598.54,23.30,677.84,70.71,638,47,0.970000,-0.011919,-0.349206,0.970000,-0.011833,-0.347755,0.963000
1786415725.9744687,1131,0,meter,0.937124,707.67,6.29,841.02,185.66,774,96,0.921000,0.127383,-0.281483,0.921000,0.127106,-0.281892,0.919000
1786415725.9744687,1131,1,display,0.903468,599.49,23.37,677.77,70.25,639,47,0.963000,-0.010767,-0.346686,0.963000,-0.011808,-0.347755,0.963000
1786415726.0845823,1132,0,meter,0.941128,707.10,7.29,840.06,182.70,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415726.0845823,1132,1,display,0.900967,599.55,23.30,677.72,70.36,639,47,0.969000,-0.010834,-0.348846,0.969000,-0.011808,-0.347755,0.963000
1786415726.2126882,1133,0,meter,0.941225,707.91,6.43,839.65,185.08,774,96,0.921000,0.127383,-0.281483,0.921000,0.127106,-0.281483,0.919000
1786415726.2126882,1133,1,display,0.898276,599.06,23.47,677.74,70.07,638,47,0.968000,-0.011894,-0.348486,0.968000,-0.011808,-0.348486,0.968000
1786415726.333635,1134,0,meter,0.934546,707.38,6.82,839.87,183.65,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281892,0.919000
1786415726.333635,1134,1,display,0.899645,597.94,23.38,677.96,70.88,638,47,0.963000,-0.011833,-0.346686,0.963000,-0.011808,-0.347394,0.963000
1786415726.4422107,1135,0,meter,0.939095,709.15,7.24,839.24,184.15,774,96,0.921000,0.127383,-0.281483,0.921000,0.127383,-0.281483,0.921000
1786415726.4422107,1135,1,display,0.908035,599.16,23.37,678.11,70.07,639,47,0.966000,-0.010800,-0.347766,0.966000,-0.010834,-0.347766,0.966000
1786415726.5537198,1136,0,meter,0.937734,707.31,6.98,840.32,185.26,774,96,0.919000,0.127106,-0.280872,0.919000,0.127383,-0.281483,0.921000
1786415726.5537198,1136,1,display,0.901800,598.95,23.16,677.61,70.36,638,47,0.962000,-0.011821,-0.346326,0.962000,-0.011821,-0.347766,0.966000
1786415727.4251497,1137,0,meter,0.937871,707.46,6.45,839.89,183.96,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.281483,0.921000
1786415727.4251497,1137,1,display,0.903115,599.80,23.48,677.86,70.10,639,47,0.959000,-0.010722,-0.345246,0.959000,-0.010834,-0.346686,0.963000
1786415727.7290292,1138,0,meter,0.939702,708.69,6.80,840.80,183.73,775,95,0.919000,0.128124,-0.281892,0.919000,0.127383,-0.281892,0.921000
1786415727.7290292,1138,1,display,0.897047,599.50,23.40,677.91,69.76,639,47,0.970000,-0.010845,-0.349206,0.970000,-0.010845,-0.347766,0.966000
1786415727.8889513,1139,0,meter,0.942807,708.24,6.99,840.46,183.34,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.281892,0.921000
1786415727.8889513,1139,1,display,0.901758,598.05,23.50,677.80,69.81,638,47,0.966000,-0.011870,-0.347766,0.966000,-0.011821,-0.347766,0.966000
1786415728.0054605,1140,0,meter,0.942621,708.61,6.74,839.58,184.18,774,95,0.919000,0.127106,-0.281892,0.919000,0.127383,-0.281892,0.921000
1786415728.0054605,1140,1,display,0.900627,598.93,23.51,677.77,69.95,638,47,0.961000,-0.011808,-0.345966,0.961000,-0.011808,-0.346686,0.963000
1786415728.1109638,1141,0,meter,0.939678,707.36,7.20,840.59,183.72,774,95,0.921000,0.127383,-0.282505,0.921000,0.127383,-0.281892,0.921000
1786415728.1109638,1141,1,display,0.899091,599.38,23.46,677.88,69.80,639,47,0.966000,-0.010800,-0.347766,0.966000,-0.010845,-0.347766,0.966000
1786415728.228973,1142,0,meter,0.938609,707.33,6.81,840.40,185.75,774,96,0.917000,0.126830,-0.280261,0.917000,0.127383,-0.281892,0.919000
1786415728.228973,1142,1,display,0.898855,598.85,23.26,677.76,70.20,638,47,0.968000,-0.011894,-0.348486,0.968000,-0.011808,-0.347766,0.966000
1786415728.3329895,1143,0,meter,0.939999,708.26,6.69,840.22,184.19,774,95,0.919000,0.127106,-0.281892,0.919000,0.127383,-0.281892,0.919000
1786415728.3329895,1143,1,display,0.905692,599.45,23.42,678.00,69.76,639,47,0.965000,-0.010789,-0.347406,0.965000,-0.010845,-0.347766,0.966000
1786415728.4484406,1144,0,meter,0.940872,707.71,6.95,840.14,183.84,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415728.4484406,1144,1,display,0.902533,597.73,23.34,677.71,69.89,638,47,0.963000,-0.011833,-0.346686,0.963000,-0.011808,-0.347766,0.966000
1786415728.557124,1145,0,meter,0.940464,708.38,6.61,839.05,185.69,774,96,0.919000,0.127106,-0.280872,0.919000,0.127106,-0.281892,0.919000
1786415728.557124,1145,1,display,0.896629,598.62,23.25,677.80,70.30,638,47,0.970000,-0.011919,-0.349206,0.970000,-0.011833,-0.347766,0.966000
1786415728.6646378,1146,0,meter,0.939471,706.77,7.08,839.92,183.73,773,95,0.921000,0.126363,-0.282505,0.921000,0.127106,-0.281892,0.919000
1786415728.6646378,1146,1,display,0.898854,599.19,23.35,677.97,69.92,639,47,0.962000,-0.010755,-0.346326,0.962000,-0.011808,-0.347406,0.965000
1786415728.7716894,1147,0,meter,0.942480,707.55,6.07,840.60,184.45,774,95,0.919000,0.127106,-0.281892,0.919000,0.127106,-0.281892,0.919000
1786415728.7716894,1147,1,display,0.905559,598.78,23.26,678.00,70.41,638,47,0.968000,-0.011894,-0.348486,0.968000,-0.011833,-0.347766,0.966000
1786415728.8851957,1148,0,meter,0.941315,706.96,6.75,840.53,184.43,774,96,0.919000,0.127106,-0.280872,0.919000,0.127106,-0.281892,0.919000
1786415728.8851957,1148,1,display,0.909012,600.05,23.31,677.74,70.10,639,47,0.972000,-0.010867,-0.349926,0.972000,-0.011833,-0.348486,0.968000
1786415728.9917073,1149,0,meter,0.941609,708.11,6.34,839.51,183.95,774,95,0.918000,0.126968,-0.281585,0.918000,0.127106,-0.281892,0.919000
1786415728.9917073,1149,1,display,0.902190,598.59,23.59,677.98,69.95,638,47,0.970000,-0.011919,-0.349206,0.970000,-0.011833,-0.348486,0.968000
1786415729.104223,1150,0,meter,0.942635,707.96,6.46,840.11,183.82,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281892,0.919000
1786415729.104223,1150,1,display,0.905528,598.11,23.12,677.79,69.83,638,46,0.962000,-0.011821,-0.347394,0.962000,-0.011833,-0.348486,0.968000
1786415729.215615,1151,0,meter,0.942359,707.93,6.63,840.39,183.63,774,95,0.918000,0.126968,-0.281585,0.918000,0.127106,-0.281585,0.919000
1786415729.215615,1151,1,display,0.905898,599.42,23.38,677.75,70.21,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.011821,-0.348486,0.968000
1786415729.3500981,1152,0,meter,0.943286,707.44,6.38,839.84,183.81,774,95,0.917000,0.126830,-0.281279,0.917000,0.126968,-0.281585,0.919000
1786415729.3500981,1152,1,display,0.905950,599.05,23.40,677.96,69.99,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.010867,-0.348486,0.968000
1786415729.498869,1153,0,meter,0.939113,708.26,6.81,839.52,183.69,774,95,0.917000,0.126830,-0.281279,0.917000,0.126968,-0.281585,0.918000
1786415729.498869,1153,1,display,0.898504,599.64,23.47,677.69,70.68,639,47,0.958000,-0.010711,-0.344886,0.958000,-0.010867,-0.348486,0.968000
1786415729.607382,1154,0,meter,0.938147,707.74,6.73,841.77,185.57,775,96,0.918000,0.127985,-0.280566,0.918000,0.126968,-0.281279,0.918000
1786415729.607382,1154,1,display,0.903564,599.45,23.42,677.56,70.07,639,47,0.968000,-0.010822,-0.348486,0.968000,-0.010822,-0.348486,0.968000
1786415729.7433944,1155,0,meter,0.943499,708.08,6.51,840.06,184.24,774,95,0.919000,0.127106,-0.281892,0.919000,0.126968,-0.281585,0.918000
1786415729.7433944,1155,1,display,0.908456,599.30,23.45,677.58,69.61,638,47,0.963000,-0.011833,-0.346686,0.963000,-0.010822,-0.348486,0.968000
1786415729.8598986,1156,0,meter,0.945041,707.75,6.54,841.06,183.82,774,95,0.921000,0.127383,-0.282505,0.921000,0.127106,-0.281585,0.918000
1786415729.8598986,1156,1,display,0.908863,598.26,23.07,677.68,69.76,638,46,0.961000,-0.011808,-0.347033,0.961000,-0.010822,-0.347394,0.963000
1786415729.9804049,1157,0,meter,0.944487,708.71,6.54,839.54,183.95,774,95,0.918000,0.126968,-0.281585,0.918000,0.126968,-0.281585,0.918000
1786415729.9804049,1157,1,display,0.911058,599.64,23.29,677.70,70.10,639,47,0.966000,-0.010800,-0.347766,0.966000,-0.010822,-0.347766,0.966000
